,User,Tweets,Subjectivity,Polarity,Analysis
166,ramsingh1439853,": Be witness to Agniveer revolution in Kashmir as part AgnipathScheme. This is KashmirWomenPower
HowIsTheJosh? Defi…",0.0,0.0,Neutral
167,BabuKum35788260,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
168,SanjayV_INC,": _INC    So brutal  ! What ever ..it may be the reason , This is not the  Right…",1.0,-1.0,Negative
169,anuragiiml,"_daar93: Why Agnipath scheme needs to be extended to All India Services.

AgnipathScheme Agnipath Agniv…",0.0,0.0,Neutral
170,MukeshY17346318,: This is the Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir who are bold enough to spea…,0.5833333333333333,0.16666666666666666,Positive
171,ParvaizNaik4,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
172,VidhiTikoo,: Be witness to Agniveer revolution in Kashmir .. AgnipathScheme.These are WomenOfKashmir with good KashmirWomenPower…,0.6000000000000001,0.7,Positive
173,SunilKu47485703,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
174,ArvinChandel1,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
175,HameedH52370307,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
176,Anwar14230406,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
177,TIR_Services,": Agniveer A Success.

SameerWankhede awarded for exemplary service.

Youth towards Nation Building- PM …",0.0,0.3,Positive
178,Lakhan21931350,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
179,krrish_tamang,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
180,ShaktiS33553643,: Be witness to Agniveer revolution in Kashmir .. AgnipathScheme.These are WomenOfKashmir with good KashmirWomenPower…,0.6000000000000001,0.7,Positive
181,Jaganna97941618,"_7051_bi: I feel very proud to encourage NCC cadets to join Agniveer.Agniveer
_DG_NCC 
 
_O_NU_Odisha 
_…",1.0,1.0,Positive
182,ShabirH37697166,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
183,anandhajare4,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
184,AarohiS57119216,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
185,Jaswind14760322,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
186,Farook17007092,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
187,ShabirH37697166,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
188,Kalkakashmir,"Be witness to Agniveer revolution in Kashmir .. AgnipathScheme.These are WomenOfKashmir with good KashmirWomenPower 
  _hit05 _am_ravish  ",0.6000000000000001,0.7,Positive
189,AmitrajzL,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
190,KadianRoyal,: Be witness to Agniveer revolution in Kashmir .. AgnipathScheme.These are WomenOfKashmir with good KashmirWomenPower…,0.6000000000000001,0.7,Positive
191,devvshuklaa,"Be witness to Agniveer revolution in Kashmir .. AgnipathScheme.These are WomenOfKashmir with good KashmirWomenPower 
  _hit05 _am_ravish  ",0.6000000000000001,0.7,Positive
192,Sukhwin99174868,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
193,BishnuC16135463,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
194,ritikraushan01,": The first candidate of  Agnipath which give us complete assurance from china and Pakistan 
Agniputra  and Agniveer h…",0.3666666666666667,0.175,Positive
195,JavidAh87317051,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
196,OswalKumar2,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
197,MohdKha56983093,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPowe…,0.6000000000000001,0.7,Positive
198,MohdKha56983093,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
199,PATELRAHUL32,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
200,MohdKha56983093,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
201,abdulra53428026,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
202,BeautyK5192,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
203,mithun12w,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
204,RipalDarjiNR9,"_daar93: Why Agnipath scheme needs to be extended to All India Services.

AgnipathScheme Agnipath Agniv…",0.0,0.0,Neutral
205,anshu0g,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
206,LoneAyub3,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
207,karansudan20,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
208,karansudan20,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPow…,0.6000000000000001,0.7,Positive
209,karansudan20,": Be witness to Agniveer revolution in Kashmir as part AgnipathScheme. This is KashmirWomenPower
HowIsTheJosh? Defi…",0.0,0.0,Neutral
210,karansudan20,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
211,aspatwal,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
212,Sajjad52657823,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
213,ADiravia,"_INC    So brutal  ! What ever ..it may be the reason , This is not the  Right  way to deal by Police/ Agniveer !",0.7678571428571428,-0.32142857142857145,Negative
214,Mukhtar95452737,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
215,shikajain6,": womenemprovement  How has the Journey of Women in Defence Forces of India evolved
Agnipath
Agniveer AgnipathScheme…",0.0,0.0,Neutral
216,shikajain6,": womenemprovement  How has the Journey of Women in Defence Forces of India evolved
Agnipath
Agniveer AgnipathScheme ht…",0.0,0.0,Neutral
217,Shatruspeak,"_daar93: Why Agnipath scheme needs to be extended to All India Services.

AgnipathScheme Agnipath Agniv…",0.0,0.0,Neutral
218,JASWIND14714412,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
219,blackpi92688598,"_7051_bi: I feel very proud to encourage NCC cadets to join Agniveer.Agniveer
_DG_NCC 
 
_O_NU_Odisha 
_…",1.0,1.0,Positive
220,mirzamalik007,": womenemprovement  How has the Journey of Women in Defence Forces of India evolved
Agnipath
Agniveer AgnipathScheme…",0.0,0.0,Neutral
221,Sanjeev5August,": More than 15 a year Air crash.

Even CDSBIPINRAWAT died.

Yet we have to call._MCC &amp;  most professional forces?…",0.3666666666666667,0.3666666666666667,Positive
222,mirzamalik007,": The Indian Navy has received 5.62 lakh applications under the Agnipath military recruitment scheme till Wednesday,
The…",0.1,-0.1,Negative
223,79BNSNRCRPF,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
224,Himaniji1,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
226,Raja_ram132,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
227,RajeshS11889698,": Be witness to Agniveer revolution in Kashmir as part AgnipathScheme. This is KashmirWomenPower
HowIsTheJosh? Defi…",0.0,0.0,Neutral
228,Krishna49293928,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
229,Surende51603308,"_daar93: Why Agnipath scheme needs to be extended to All India Services.

AgnipathScheme Agnipath Agniv…",0.0,0.0,Neutral
230,79BNSNRCRPF,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
231,MirTari39903003,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
232,zeenat_daar93,"Why Agnipath scheme needs to be extended to All India Services.

AgnipathScheme Agnipath Agniveer  ",0.0,0.0,Neutral
233,FarooqM60936745,": Pursuing their Dreams, vigorously, with Passion. Youth of Kishtwar being trained for Agniveer entry by IndianArmy at C…",0.0,0.0,Neutral
234,YiAOrg," जयहो  

Forcify our police. Equip them to fight terrorism. They are our soldiers. HomelandSecurity

PAC Agnipath
Agniveer",0.0,0.0,Neutral
235,parthanraju,": womenemprovement  How has the Journey of Women in Defence Forces of India evolved
Agnipath
Agniveer AgnipathScheme…",0.0,0.0,Neutral
236,Nishikh6,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
237,harendr06583668,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
238,MirTari39903003,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
239,rigzennamgail13,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
240,AliyaKashmir,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
241,DilipSa53182187,: This is the Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir who are bold enough to spea…,0.5833333333333333,0.16666666666666666,Positive
242,Rinki_raj123,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
243,SunilSu29060656,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPowe…,0.6000000000000001,0.7,Positive
244,imtiyaztantri,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
245,ramsingh1439853,_hit05: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPower.…,0.6000000000000001,0.7,Positive
246,RamKish94438100,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
247,Romi_roy12,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
248,ranjeet02958772,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
249,ZakirHu35228282,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
250,NareshS26215203,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
251,Mubarak70741383,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
252,AliyaKashmir,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPo…,0.6000000000000001,0.7,Positive
253,Mubarak70741383,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
254,miakhan00890,_ul_inkashmir: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomen…,0.6000000000000001,0.7,Positive
255,JigmetDorjay11,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
256,RinchenTundup3,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
257,Mehmood60834226,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
258,AnilKumarNegi18,"_dgar: ASSAM RIFLES COMMENCE PRE RECRUITMENT TRAINING IN NAGALAND
Jalukie Battalion of AssamRifles, on 25 Jul 2022, commenced…",0.0,0.0,Neutral
259,YashvarunV,": Live a Life of your Dreams!!!

Join as an Agniveer in the IndianArmy and serve the Nation. Registration begins on 01 July 22.…",0.5,0.26633522727272724,Positive
260,YashvarunV,": Join as an Agniveer in the IndianArmy and make the foundation of your bright future.

Now Registration for rallies in Septembe…",0.46249999999999997,0.35000000000000003,Positive
261,MohdHas45059746,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
262,LONDUP3,": ""Kashmir youth have an opportunity to join as Agniveer""
IndianArmy Recruitment Rally by ARO Srinagar being held from…",0.0,0.0,Neutral
263,GulzarH37252614,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPowe…,0.6000000000000001,0.7,Positive
264,MohdSad63458912,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
265,mohdMohdhassan1,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
266,NasarHu18372740,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
267,StanzinSkaldan7,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
268,Kabirmohd40672,: Be witness to Agniveer revolution in Kashmir ... AgnipathScheme. These are  WomenOfKashmir with good KashmirWomenPowe…,0.6000000000000001,0.7,Positive
269,_Madhav_4,: Day 3 of Kargil Vijay Diwas _in : Team  reaches hills of Drass in remembrance of 1999 war heroes and the…,0.0,0.0,Neutral
270,BashirA01924448,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
271,Parmind18137513,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
272,tseringpaljor15,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
273,BNFoundationkgl,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
274,Kabirmohd40672,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
275,AbdulRa76990529,: Recruitment Rally by ARO Srinagar being organised from 17 to 30 Sep 22. Apply online from 05 Jul 22 to 03 Aug 22. The…,0.0,0.0,Neutral
